"Images","Title","Description","Brand","Condition","Primary Color","Secondary Color","Tags","Sku","Category","Price","Status","Listed Date","Sold Date","Shipped Date","Listing Platforms","Sold Platform","Internal Notes","Price Sold","Cost of Goods","Marketplace Fees","Shipping Expenses","Labels","Quantity Left","Quantity Sold"
"https://images.vendoo.co/images/iGdvg7VlwXfcCLWacExVLUM0rbh2/ad93aa3a-3e70-489d-adc6-cace9691d671.jpeg?width=1600&height=1600&fit=bounds&bg-color=fff&canvas=1600,1600","Retro red‑trim striped top with heart patch – small","Retro‑vibe striped small top with heart patch. Keyhole neckline with button loop.

Gently used, excellent pre‑owned condition – no flaws 

Size: small.
","Miss Diva New York","Pre-Owned - Excellent","Cream","Red","boutiquecleanup, casualstriped, retroheart, redtrim, smalltop","","Tops","24.99","Sold","2025-08-03","2025-12-28","","Etsy","Etsy","og tp: 13, 12","14.59","1.24","1.58","5.09","raghouse, clothing, A3","","1"
"https://images.vendoo.co/images/iGdvg7VlwXfcCLWacExVLUM0rbh2/e432a6f9-0209-42c1-9247-149406104cde.jpeg?width=1600&height=1600&fit=bounds&bg-color=fff&canvas=1600,1600","BDG Belted Pleated Mini Skort Black XS Flared Y2K Grunge","Pleated belted mini skort in black with flared silhouette. Soft structured fabric. Y2K grunge trend. Solid color, raw hem. Condition: Excellent. See photos for measurements.","BDG","Pre-Owned - Excellent","Black","","","","Skirts","34.99","Sold","2025-10-08","2025-10-12","","eBay","eBay","sleeve:
length:
p2p:
og tp:","17","0","2.76","5.71","raghouse, clothing, lucia, A9","","1"
"https://images.vendoo.co/images/iGdvg7VlwXfcCLWacExVLUM0rbh2/663ae462-1cc1-4a63-89cf-168e785cfbb8.jpeg?width=1600&height=1600&fit=bounds&bg-color=fff&canvas=1600,1600","No Boundaries wide leg yoga pants heather gray relaxed fit Y2K","Cozy wide leg yoga pants in heather gray with a relaxed fit. Soft stretch knit fabric. Y2K athleisure look. Classic solid texture. Condition: No visible flaws noted. See photos for measurements.","No Boundaries","Pre-Owned - Good","Gray","","","NBY2K001","Pants","19.99","Sold","2025-10-12","2025-10-27","","Depop","Depop","Brand: No Boundaries, Style: wide leg yoga pants, Size: M (7/9), Color: heather gray, Fabric: 85% cotton, 10% polyester, 5% spandex (soft knit), Fit: wide leg, relaxed, Mid-rise, Pattern: solid heathered, Condition: gently used, No visible flaws.","6","0","0.87","0","A9, lucia, clothing","","1"
"https://images.vendoo.co/images/iGdvg7VlwXfcCLWacExVLUM0rbh2/221e6e47-7425-4833-8788-aa63c2af32ff.jpeg?width=1600&height=1600&fit=bounds&bg-color=fff&canvas=1600,1600","No Boundaries bandana smocked cami – y2k boho top","Y2K bandana-style cami perfect for festival layering or summer looks
Black & white paisley print with smocked bodice and double spaghetti straps
Stretchy, lightweight, and super flattering – pairs easily with cargos, denim, or skirts
Gently used, excellent pre-owned condition – no stains or flaws
Cropped fit hits at the waist – ideal for hot weather or music fest outfits

Only one available – don’t miss it!

Condition: Excellent pre-owned, no flaws noted
Size: S (3–5)
Color: Black and white
Material: Recycled polyester
Pattern: Paisley / bandana
Fit: Smocked, fitted with stretch
Care: Machine wash cold, line dry, cool iron if needed

Measurements:
Pit to pit: 13 in
Length: 21.5 in","No Boundaries","Pre-Owned - Excellent","Black","White","y2kstyle, bandanaprint, smockedcami, festivaltop, bohotop","","Tops","12.99","Sold","2025-07-12","2025-07-13","","eBay","eBay","length: 21 1/2 in 
p2p: 13 in","11","1.24","2.94","4.35","A3, raghouse, clothing","","1"
"https://images.vendoo.co/images/iGdvg7VlwXfcCLWacExVLUM0rbh2/6536980c-f4c2-414c-9640-fa019998735f.jpeg?width=1600&height=1600&fit=bounds&bg-color=fff&canvas=1600,1600","Jones Sport S 90s Workwear Denim Jacket Blue Stretch Button Front","90s Jones Sport denim jacket with button-front closure in medium blue wash.

Relaxed fit in stretch denim with 4 functional pockets, styled for casual wear.

Size: S

Condition: Good; shows natural wear and distressed hem. See photos for details.

Measurements: See photos for full measurements.

OFFERS WELCOME! Ships next business day if ordered by 5pm CT/6pm ET.

15% off bundles of 2+ items.

","Jones Sport","Pre-Owned - Good","Blue","","","","Coats, Jackets & Vests","62","Active","2025-12-14","","","eBay, Mercari, Depop, Poshmark","","Cost: $7 | Mat: $0.23 | Ship: $0 | Target: $25.5 | Markup: { Etsy: 35% | eBay: 50% | Depop: 85% | Poshmark: 15% | Mercari: 10% }","","7","","","raghouse, clothing","1",""
"https://images.vendoo.co/images/iGdvg7VlwXfcCLWacExVLUM0rbh2/651238ae-b55a-46c1-9b2e-aae081a3fef5.jpeg?width=1600&height=1600&fit=bounds&bg-color=fff&canvas=1600,1600","Melrose satin handkerchief-hem halter crop top y2k","Satin scarf/handkerchief-hem halter crop with adjustable tie neck and smocked back. Shiny dusty-rose finish. Fit: cropped, relaxed bust, pointed front hem. Condition: Good; faint stitch impressions and light marks on lower band as shown.","Melrose","Pre-Owned - Good","Pink","","y2k, satin, scarf hem, handkerchief hem, halter, tie back, smocked, bandana top, festival, party, coquette, streetwear, minimalist","","Tops","14","Active","2025-08-23","","","eBay, Mercari, Depop, Poshmark","","sleeve:
length:
p2p:
og tp:","","1.24","","","raghouse, clothing, A5, cog:1.24, firstbox, 120days+, 5profit","1",""
"https://images.vendoo.co/images/iGdvg7VlwXfcCLWacExVLUM0rbh2/79e68c1f-d721-46f6-9c01-b5dddf0a986f.jpeg?width=1600&height=1600&fit=bounds&bg-color=fff&canvas=1600,1600","C.R. Sport Striped Button Shirt – Vintage Streetwear L","Bold vintage striped button-up shirt perfect for streetwear lovers

Lightweight poly-cotton blend with a relaxed fit and button-down collar

Features front chest pocket, short sleeves, and curved hem

No stains or damage – excellent shape for a 90s piece

Great for layering in spring or wearing solo in summer

Only one available – once it’s gone, it’s gone!

Return Policy (for eBay & Etsy only): Buyer may return item within stated window if unworn and in original condition. Buyer pays return shipping.

Condition: Excellent vintage – no flaws noted
Size: Tagged L (fits true to men's Large)
Color: Navy (primary), red, green, cream (secondary)
Material: 65% polyester, 35% cotton
Pattern: Vertical stripe
Fit: Relaxed fit
Care: Machine wash cold","C.R. Sport","Pre-Owned - Good","Blue","Multicolor","vintage striped shirt, 90s button up, retro menswear, summer shirt, streetwear top","","Casual Button-Down Shirts","29.99","Sold","2025-06-09","2025-07-23","","Depop","Depop","","12","1.24","1.11","0","A1, closet, clothing","","1"
"","sold a shirt to bianca 1","","","","","","","","Tops","3","Sold","","2025-09-07","","","In-Person","sleeve:
length:
p2p:
og tp:","3","1.24","0","0","raghouse, clothing","","1"
"https://images.vendoo.co/images/iGdvg7VlwXfcCLWacExVLUM0rbh2/875b9c12-53fb-4802-893a-589be79e7a87.jpeg?width=1600&height=1600&fit=bounds&bg-color=fff&canvas=1600,1600","Sunday Up M Boho Maxi Dress Green Multicolor Smocked Summer Resort","Boho Sunday Up maxi dress with smocked bodice and vibrant abstract pattern in green, pink, orange, and cream. 

Flowy silhouette in lightweight polyester with adjustable tie straps, styled for summer vacation. 

Size: M. 

Condition: Excellent pre-owned. See photos for details. 

Measurements: See photos for full measurements. 

OFFERS WELCOME! Ships in 1-2 business days. 

15% off bundles of 2+ items.","Sunday Up","Pre-Owned - Excellent","Green","Multicolor","","","Dresses","35","Active","2026-01-04","","","eBay, Mercari, Poshmark, Depop","","Cost: $0 | Mat: $0.23 | Ship: $0 | Target: $20 | Markup: { Etsy: 35% | eBay: 35% | Depop: 35% | Poshmark: 15% | Mercari: 5% }","","0","","","A16, clothing, andrea","1",""
"https://images.vendoo.co/images/iGdvg7VlwXfcCLWacExVLUM0rbh2/0b4d36cb-c876-4f21-ac38-6e5d6ae420e5.jpeg?width=1600&height=1600&fit=bounds&bg-color=fff&canvas=1600,1600","Alfredo’s Wife peasant poet blouse red pullover puff sleeve elastic cuff 80s/90s","Peasant-style long-sleeve blouse in vibrant red with a relaxed fit, split-collar neckline, gathered shoulders, and elastic cuffs. Crisp cotton-feel fabric. Vintage 80s/90s minimalist/boho. Solid color. Condition: Good vintage.","Alfredo's Wife LTD","Pre-Owned - Good","Red","Beige","","","Tops","14","Sold","2025-09-05","2026-02-02","","Etsy","Etsy","sleeve:
length:
p2p:
og tp: 15","9.86","1.24","1.14","5.92","raghouse, clothing, A2, cog:1.24, firstbox, 120days+, 5profit","","1"
"https://images.vendoo.co/images/iGdvg7VlwXfcCLWacExVLUM0rbh2/32aafcb9-8d41-4db1-96a6-06e4e3c059b0.jpeg?width=1600&height=1600&fit=bounds&bg-color=fff&canvas=1600,1600","Mens M Olive Green Bomber Jacket Lightweight Casual Full Zip Windbreaker","Lightweight olive green bomber jacket with full zip closure.

Relaxed fit in polyester, styled for casual everyday wear and layering.

Size: Medium

Condition: Good. See photos for details.

Measurements: See photos for full measurements.

OFFERS WELCOME! Ships in 1-2 business days.

15% off bundles of 2+ items.","Unbranded","Pre-Owned - Good","Green","Black","","","Coats, Jackets & Vests","49","Active","2026-01-05","","","eBay, Mercari, Poshmark, Depop","","Cost: $0 | Mat: $0.23 | Ship: $0 | Target: $29 | Markup: { Etsy: 35% | eBay: 35% | Depop: 35% | Poshmark: 15% | Mercari: 5% }","","0","","","mycloset, A16, clothing","1",""
"https://images.vendoo.co/images/iGdvg7VlwXfcCLWacExVLUM0rbh2/29ab445d-cc4d-46a4-8b30-914903d72962.jpeg?width=1600&height=1600&fit=bounds&bg-color=fff&canvas=1600,1600","Rampage Y2K Lace Camisole Black 1X Adjustable Spaghetti Straps Scallop Hem","Y2K-style camisole in black with a straight-to-scoop neckline and adjustable spaghetti straps. Stretch lace overlay and a subtle scallop hem. Lightweight 95% nylon / 5% spandex with comfy stretch. Whimsygoth/coquette vibes, easy to dress up or layer. Condition: Good.","Rampage","Pre-Owned - Good","Black","","","","Camisoles & Camisole Sets","14","Active","2025-09-23","","","eBay, Mercari, Etsy, Depop, Poshmark","","og tp 11","","1.24","","","clothing, raghouse, A7, cog:1.24, firstbox, 120days+, 5profit","1",""
"https://images.vendoo.co/images/iGdvg7VlwXfcCLWacExVLUM0rbh2/6a97a79e-ea7d-4a72-b038-08b59d68f529.jpeg?width=1600&height=1600&fit=bounds&bg-color=fff&canvas=1600,1600","Jessica Michelle Minimalist Boxy Button Blouse - Red 90s Collared Shirt","90s minimalist Jessica Michelle blouse with button front, ribbed trims, and single pocket in solid red.

Boxy relaxed silhouette in lightweight crinkled polyester, styled for all seasons and casual outings.

Condition: Good vintage, see photos for details.

Measurements: see photos for full measurements.

","Jessica Michelle","Pre-Owned - Good","Red","","","","Tops","14","Active","2025-10-28","","","eBay, Etsy, Mercari, Depop, Poshmark","","og tp ","","1.25","","","raghouse, clothing, Secretary Blouses, A10, 90days+, cog:1.25","1",""
"https://images.vendoo.co/images/iGdvg7VlwXfcCLWacExVLUM0rbh2/0d8770b4-78d3-46df-9828-0c40511d7e49.jpeg?width=1600&height=1600&fit=bounds&bg-color=fff&canvas=1600,1600","Unbranded sheer mesh striped long sleeve V‑neck top y2k","Diagonal red/pink stripes on front with solid red mesh sleeves and back. Lightweight sheer micro-mesh, slim/stretch fit. V-neck. Flaw: fabric separation/open seam noted on one sleeve (see photo). Gently used otherwise.","Unbranded","Pre-Owned - Good","Red","Pink","y2k, mesh top, striped, sheer, indie, retro","","Tops","19.99","Sold","2025-08-13","2025-09-07","","Mercari","Mercari","sleeve:
length:
p2p:
og tp: 8","7.5","1.24","1.27","0","raghouse, clothing, A4","","1"
"https://images.vendoo.co/images/iGdvg7VlwXfcCLWacExVLUM0rbh2/483728d1-7890-4c92-a9d8-f69ce727f37c.png?width=1322&height=1322&fit=bounds&bg-color=fff&canvas=1322,1322","Yellow Floral Smocked Crop Tank Top – Y2K XS Style","Bright yellow crop tank with red and green tropical floral print. Stretch smocked body with spaghetti straps – comfy, fitted style.

Tagged XS – gently used, excellent pre-owned condition.

","No Boundaries","Pre-Owned - Good","Yellow","Red","y2kstyle, casualtank, floralcroptop, summerstyle, stretchfit","","Tops","14","Active","2025-06-23","","","eBay, Mercari, Depop, Poshmark","","og tp: 1
hard floor price- refresh only","","1.24","","","raghouse, clothing, A2, cog:1.24, firstbox, 120days+, 5profit","1",""
"https://images.vendoo.co/images/iGdvg7VlwXfcCLWacExVLUM0rbh2/0747b5e0-7dc6-4dee-bb8e-4a0289838598.jpeg?width=1600&height=1600&fit=bounds&bg-color=fff&canvas=1600,1600","Dotti Rainbow Sheer Stripe Blouse – Vintage Cottagecore M","Vintage rainbow sheer blouse by Dotti – lightweight and perfect for layering

Union-made in the USA with ILGWU tag – rare collectible piece

Vertical rainbow stripes in cotton gauze with open front and long puff sleeves

Flowy and breathable – perfect for summer festivals or cottagecore outfits

Wear it with a crop top or over a dress for bold, retro styling

Only one available – don’t miss it!
Return Policy (Platform-Specific):
eBay: 30-day returns accepted – buyer pays return shipping.
Etsy: 7-day returns accepted – buyer pays return shipping.
All other platforms: Final sale – no returns unless item is not as described.

Condition: Excellent vintage – no stains or holes
Size: Tagged M – fits like women’s Medium
Color: Multicolor (rainbow) with black stripes
Material: Likely 100% cotton (unlisted)
Pattern: Vertical stripes
Fit: Relaxed, draped
Care: Hand wash cold – line or flat dry – do not iron","Dotti","Pre-Owned - Good","Multicolor","Black","vintage blouse, rainbow stripe, cottagecore shirt, sheer layering top, union made usa","","Tops","34.99","Sold","2025-06-11","2025-06-13","","Etsy","Etsy","","34.95","1.24","3.65","5.32","A1, raghouse, clothing","","1"
"https://images.vendoo.co/images/iGdvg7VlwXfcCLWacExVLUM0rbh2/b211054b-2e0e-42c0-b3d6-31874803ccc6.jpeg?width=1600&height=1600&fit=bounds&bg-color=fff&canvas=1600,1600","Original Madras XL Workwear Western Shirt Blue Chambray Snap Button Handwoven","Americana Original Madras Trading Company western shirt with hand-woven cotton chambray and snap button closures in blue with subtle gray striping.

Regular fit in lightweight 100% cotton, styled for casual wear or workwear-inspired looks. Features dual chest pockets with snap flaps and western yoke detailing.

Size: XL

Condition: Good; Bottom snap button is missing. See photos for details.

Measurements: See photos for full measurements.

OFFERS WELCOME! Ships next business day if ordered by 5pm CT/6pm ET.

15% off bundles of 2+ items.

","Original Madras Trading Company","Pre-Owned - Good","Blue","","","","Casual Button-Down Shirts","74.99","Sold","2025-12-15","2025-12-21","","eBay","eBay","Cost: $7 | Mat: $0.23 | Ship: $0 | Target: $29 | Markup: { Etsy: 35% | eBay: 50% | Depop: 60% | Poshmark: 15% | Mercari: 5% }","25","7","4.34","0","clothing, fleamarket, A15","","1"
"https://images.vendoo.co/images/iGdvg7VlwXfcCLWacExVLUM0rbh2/b06c8263-b67e-462d-b788-210a7349ddbb.jpeg?width=1600&height=1600&fit=bounds&bg-color=fff&canvas=1600,1600","Unbranded Minimalist Ribbed Knit Sleeve Cuffs - White Classic Y2K","Minimalist Y2K unbranded sleeve cuffs in a ribbed knit white fabric.

Classic/regular fit with a straight silhouette, perfect for upcycled repairs or custom sweater projects.

Condition: Excellent—no visible flaws. See photos for details.

Measurements: See photos for full measurements.

Offers welcome! Next day shipping if ordered by 5pm CT/6pm ET. 

15% off bundles of 2+ items","Unbranded","Pre-Owned - Excellent","White","","","","Accessory Sets","11","Active","2025-11-01","","","eBay, Mercari, Depop, Poshmark","","sleeve:
length:
p2p:
og tp: 2","","0","","","clothing, lucia, A10, 60days+, 5profit, cog:0","1",""
"https://images.vendoo.co/images/iGdvg7VlwXfcCLWacExVLUM0rbh2/1420669d-96d8-4f27-b9fa-108ada384686.jpeg?width=1600&height=1600&fit=bounds&bg-color=fff&canvas=1600,1600","O'Neill Y2K Terrycloth Lounge Shorts - Pastel Stripe, Ruffle Hem, Small","Y2K vibe O'Neill lounge shorts with pastel rainbow stripes and ruffle edge details.

Relaxed fit, short length in soft, absorbent terrycloth—perfect for loungewear, beach, or layering in warm weather.

Condition: Good, shows light general wear typical for terry, no holes or stains. See photos for full measurements and details.

Offers welcome! Next day shipping if ordered by 5pm CT/6pm ET. 15% off bundles of 2+ items.","O'Neill","Pre-Owned - Good","Pink","Green","","","Shorts","11","Sold","2025-11-01","2026-01-20","","eBay","eBay","og tp 5","6.44","0","2.08","0","clothing, lucia, A10, 60days+, 5profit, cog:0","","1"
"https://images.vendoo.co/images/iGdvg7VlwXfcCLWacExVLUM0rbh2/a3745815-d12f-4ab2-ad32-1aedf9240862.jpeg?width=1600&height=1600&fit=bounds&bg-color=fff&canvas=1600,1600","Jaipur crinkle floral lurex button blouse XL red pink ruffle 3/4 sleeve Y2K","Crinkle/pleated semi‑sheer blouse with metallic lurex pinstripes, watercolor floral print, button front and collar, ruffle drawstring 3/4 sleeves. Lightweight, relaxed fit. Condition: Good, gently used.","Jaipur","Pre-Owned - Good","Red","Pink","y2k, boho, crinkle, pleated, lurex, floral, coquette, fairycore, festival","","Tops & Blouses","14","Active","2025-08-18","","","eBay, Mercari, Depop, Poshmark","","sleeve:
length:
p2p:
og tp: 9","","1.24","","","raghouse, clothing, A5, cog:1.24, firstbox, 120days+, 5profit","1",""
"https://images.vendoo.co/images/iGdvg7VlwXfcCLWacExVLUM0rbh2/27dea049-75c0-4616-93d5-ea253d53ee05.jpeg?width=1600&height=1600&fit=bounds&bg-color=fff&canvas=1600,1600","Sag Harbor M Vintage Button-Up Blouse Red Abstract","Vintage Sag Harbor button-up blouse in bold red with black abstract swirl pattern.

Relaxed fit in lightweight polyester, perfect for work or casual wear.

Size: M

Condition: Good; Flaws: no major flaws visible. See photos for details.

Measurements: 

chest 22in
length 27in
sleeve length 24in

OFFERS WELCOME! Ships in 1-2 business days.

15% off bundles of 2+ items.","Sag Harbor","Pre-Owned - Good","Red","Black","vintage, sag harbor, blouse, button up, red, abstract, polyester","","Tops","20","Active","2026-03-08","","","eBay, Mercari, Depop, Poshmark","","Comps: Similar Sag Harbor blouses sold $12-19. Used $15 comp × 1.35 = $20. Tag confirms 100% Polyester, size M. No flaws visible in photos.","","2.43","","","A20, cog:2.43","1",""
